1e+14 0.0 0.0
1.0101010101e+14 3.56855 0.00960839128164
1.0202020202e+14 4.99708 0.0264881170673
1.0303030303e+14 6.06089 0.0474481700033
1.0404040404e+14 6.93172 0.0712562918174
1.05050505051e+14 7.67699 0.0971729213584
1.06060606061e+14 8.33171 0.12468940221
1.07070707071e+14 8.91694 0.153430750062
1.08080808081e+14 9.44659 0.183109601684
1.09090909091e+14 9.93042 0.213497819272
1.10101010101e+14 10.37562 0.244411371832
1.11111111111e+14 10.78769 0.275700462484
1.12121212121e+14 11.17094 0.307240678094
1.13131313131e+14 11.52884 0.338928929821
1.14141414141e+14 11.86421 0.37067705646
1.15151515152e+14 12.17943 0.402413813321
1.16161616162e+14 12.47647 0.434075853843
1.17171717172e+14 12.75703 0.465611361702
1.18181818182e+14 13.02258 0.496977181243
1.19191919192e+14 13.27437 0.528133949668
1.20202020202e+14 13.51352 0.559051003819
1.21212121212e+14 13.74101 0.589701784166
1.22222222222e+14 13.95771 0.620064088534
1.23232323232e+14 14.16438 0.650117373065
1.24242424242e+14 14.36173 0.679848014541
1.25252525253e+14 14.55038 0.709242585886
1.26262626263e+14 14.73089 0.738289979383
1.27272727273e+14 14.90377 0.766981426409
1.28282828283e+14 15.0695 0.795312214322
1.29292929293e+14 15.22849 0.823275038428
1.30303030303e+14 15.38114 0.850867625126
1.31313131313e+14 15.5278 0.878086241508
1.32323232323e+14 15.66882 0.9049325054
1.33333333333e+14 15.80448 0.931402127843
1.34343434343e+14 15.93507 0.957496616897
1.35353535354e+14 16.06086 0.983218356088
1.36363636364e+14 16.18208 1.00856688013
1.37373737374e+14 16.29897 1.03354663286
1.38383838384e+14 16.41174 1.05816015159
1.39393939394e+14 16.52057 1.08240759522
1.40404040404e+14 16.62565 1.10629328766
1.41414141414e+14 16.72717 1.12982396483
1.42424242424e+14 16.82527 1.15299973457
1.43434343434e+14 16.92011 1.1758261353
1.44444444444e+14 17.01183 1.19830695228
1.45454545455e+14 17.10057 1.22044764384
1.46464646465e+14 17.18645 1.24225154352
1.47474747475e+14 17.2696 1.26372526676
1.48484848485e+14 17.35011 1.28486923634
1.49494949495e+14 17.42811 1.30569263305
1.50505050505e+14 17.5037 1.32620014197
1.51515151515e+14 17.57696 1.3463936051
1.52525252525e+14 17.64798 1.36627772479
1.53535353535e+14 17.71686 1.38586010858
1.54545454545e+14 17.78368 1.40514531423
1.55555555556e+14 17.84851 1.42413667742
1.56565656566e+14 17.91142 1.44283823704
1.57575757576e+14 17.97249 1.46125674983
1.58585858586e+14 18.03179 1.47939762394
1.59595959596e+14 18.08937 1.49726275737
1.60606060606e+14 18.1453 1.51485870588
1.61616161616e+14 18.19963 1.53218842028
1.62626262626e+14 18.25242 1.54925741559
1.63636363636e+14 18.30372 1.56606958061
1.64646464646e+14 18.35359 1.5826313572
1.65656565657e+14 18.40207 1.59894536259
1.66666666667e+14 18.4492 1.61501456209
1.67676767677e+14 18.49504 1.63084657889
1.68686868687e+14 18.53962 1.64644292902
1.69696969697e+14 18.58298 1.66180757835
1.70707070707e+14 18.62517 1.67694698337
1.71717171717e+14 18.66622 1.69186352467
1.72727272727e+14 18.70616 1.70655982066
1.73737373737e+14 18.74503 1.72104093925
1.74747474747e+14 18.78287 1.73531220581
1.75757575758e+14 18.8197 1.7493747179
1.76767676768e+14 18.85555 1.76323198852
1.77777777778e+14 18.89046 1.7768899824
1.78787878788e+14 18.92445 1.79035036163
1.79797979798e+14 18.95756 1.80361947933
1.80808080808e+14 18.98979 1.81669478273
1.81818181818e+14 19.02119 1.82958522552
1.82828282828e+14 19.05177 1.84229081288
1.83838383838e+14 19.08156 1.85481624955
1.84848484848e+14 19.11058 1.86716408544
1.85858585859e+14 19.13886 1.87933930356
1.86868686869e+14 19.1664 1.89134006612
1.87878787879e+14 19.19324 1.90317390215
1.88888888889e+14 19.2194 1.9148438319
1.89898989899e+14 19.24488 1.92634829791
1.90909090909e+14 19.26971 1.93769283011
1.91919191919e+14 19.29391 1.94888072653
1.92929292929e+14 19.3175 1.95991537699
1.93939393939e+14 19.34049 1.97079789649
1.94949494949e+14 19.36289 1.98152946304
1.9595959596e+14 19.38472 1.99211368964
1.9696969697e+14 19.406 2.00255426929
1.9797979798e+14 19.42674 2.01285258759
1.9898989899e+14 19.44696 2.02301247325
2e+14 19.46666 2.03303303842
2.0101010101e+14 19.48587 2.04292062247
2.0202020202e+14 19.50459 2.05267444022
2.0303030303e+14 19.52283 2.06229614219
2.0404040404e+14 19.54062 2.07179224839
2.05050505051e+14 19.55795 2.08115969013
2.06060606061e+14 19.57484 2.09040266817
2.07070707071e+14 19.59131 2.09952543994
2.08080808081e+14 19.60735 2.10852503076
2.09090909091e+14 19.62299 2.11740820203
2.10101010101e+14 19.63823 2.12617447229
2.11111111111e+14 19.65308 2.13482581924
2.12121212121e+14 19.66755 2.14336425371
2.13131313131e+14 19.68166 2.15179426559
2.14141414141e+14 19.69539 2.16011058653
2.15151515152e+14 19.70878 2.16832266106
2.16161616162e+14 19.72182 2.17642771591
2.17171717172e+14 19.73453 2.18443036046
2.18181818182e+14 19.7469 2.1923278526
2.19191919192e+14 19.75896 2.20012731735
2.20202020202e+14 19.7707 2.20782605048
2.21212121212e+14 19.78213 2.21542629264
2.22222222222e+14 19.79326 2.22293030758
2.23232323232e+14 19.8041 2.23034038115
2.24242424242e+14 19.81465 2.23765634
2.25252525253e+14 19.82492 2.2448805038
2.26262626263e+14 19.83492 2.25201521205
2.27272727273e+14 19.84465 2.25906033532
